normal_outliers,pareto_outliers
42.69069960058081,34.20127579438002
49.66873027126203,44.15321170350672
67.94557863517788,30.730603559811755
44.823887009638284,31.98520477650752
52.237879516388986,57.2009438239426
49.83577103927248,32.69101368995491
61.88393273448084,54.92396929238066
75.26932425873622,33.460437187749434
44.69131227079679,42.28476987204248
45.10560557481778,44.52651425998366
60.44160877069072,38.121999953673786
56.81891489626312,33.87331597532094
68.46707325736034,32.488595986988166
55.839281853259635,30.339432065150408
46.40707909212941,33.85117076551745
55.90654830692309,42.69850738175865
61.087035805829075,75.92255925548957
58.204821811973645,59.40472708122769
55.07274031107298,48.68808748056715
60.666746895891535,50.34794628059889
61.692955904456724,43.194965234886794
63.82158991037527,33.17162978614636
56.48709887589643,66.26194468369816
48.328819196831454,43.444841448240105
51.46713686433323,39.456213745923456
62.06508966508357,31.199834208054476
41.83064329012764,36.550564211878125
53.686733088729014,36.848466014130544
46.06661187672639,58.4174772055583
50.28744822934817,39.05195795249934
62.78451862607299,35.18986331566116
51.910990680199035,105.1866546284905
50.46436548156149,31.19668944138613
36.40143859020081,36.02600172484928
57.46253566027221,30.432419398499462
56.45484181141075,46.997717257908185
71.6325472330546,69.07462155573353
46.92221765046999,33.47222598778662
52.19150327663939,57.54936762480704
52.49383683710755,33.663153490751014
65.77453279763475,67.13534411310488
49.047044676130476,47.87628776060431
52.790215257703395,51.7257972826751
56.078965097165394,30.18225786415299
51.86609123156358,89.87672769269523
45.535663854494715,46.226677463753575
51.94089992898308,33.86422572382158
60.73631749859772,54.090839103621335
39.7348470058894,33.49525345442061
51.32969674146876,59.64486031553311
42.99879185060827,31.218467574831237
61.950466289248425,44.999102644742706
34.76813095216225,38.88259956711534
44.410781527284115,31.032544886361904
53.772118750645205,32.90116255915635
65.65524029234341,30.12507609613769
49.34249738927012,37.04189269744444
44.44800473306802,33.80781808192414
68.8115706944059,40.66068540870573
35.51986099583756,33.74311134909163
28.011940433799182,33.786135077931554
54.40014450053332,47.19750932233011
44.97945775647389,30.497482708981217
39.787671828692865,65.26906380073129
57.08356447299353,56.74910539089585
52.43800713771199,43.316838594347885
44.359213692632714,40.488835186001594
37.19695601329106,63.05497795610215
58.724573282801444,32.12136891756098
56.50201177958661,30.83399972862098
49.00824136220617,32.866751749805175
68.46636996047665,50.84393248856697
39.29915233673847,30.354938710631473
34.74474829075261,40.14907338921367
43.080919301187556,180.87871997328855
49.54413983644502,57.19550413590677
52.43339449322692,38.35401588420132
47.5876394214367,30.66482173368204
53.520553965142966,54.30160401842383
37.48460575809556,40.681663696711425
64.4376460407326,31.24610382354962
49.178488216074314,31.001953005774
61.172958315881274,66.85102426409222
53.42725346377704,43.3776682355275
54.567532191537836,54.079444228189345
55.69767280232204,60.65047730870988
54.47708560017315,39.80121717133563
56.42722759867544,38.24776423146975
63.29152530132431,36.19135925381682
51.9652116970147,34.06457955445734
57.09003757588512,36.28008415916181
49.102643057127736,49.24264533748442
64.40117215449473,40.78173668542226
43.2360769794073,63.098126840662886
68.00940432910815,36.46993501594759
49.59842049355657,40.95969732799016
35.69224897881952,41.83757537820435
51.28104414910789,40.438383688491314
43.18948342525119,44.94596479168517
58.406435489887244,32.836889224547384
43.47376020697609,38.11441589931921
45.538165667852205,31.121097938509305
31.104592690544692,35.26803257367132
45.47693680750923,37.49187531434392
25.761206733710434,42.66006309100338
34.16097176514277,81.72288657490242
57.604146561442974,40.738379081668825
57.85800158650832,47.22208365004954
54.254575617849646,37.956858466982254
40.33023856870787,41.94389072054744
49.5228864385802,30.744831776797657
49.963974609094315,33.08397268787486
38.416353108074574,34.84558006982788
65.0339830176715,37.12888805962226
58.77362290575671,30.47089227618992
47.79035826170336,31.547079536561846
50.26885838994531,33.4224267097115
52.08382807947552,98.25148332321278
29.582651315757094,34.30738822801241
47.52822617479403,37.355636700630754
43.180157520022014,32.264145432662055
39.983799901050844,41.08874706776522
47.18899707114045,33.482241405165034
67.97686526849523,32.41122935703571
56.4084286126701,38.22470794766039
44.28821010217203,30.055260953173452
55.72582781356159,30.077034258333267
200.0,300.0
250.0,400.0
300.0,500.0
