CustomerID,PurchaseHistory,TotalSpent
38fa2c2a1a69a2448ae63b3aced4d39d,1,146.98
38fc30b75b381342c67d25e2f11ccec0,1,1925.77
38fe17916fc80f1ef8722075cafc9070,1,37.37
38feb76a2d5be48d28f3cb600f7ae220,1,364.99
39003dbbc1288a363449f30527539286,1,111.0
3900b7a92c1e4b0c5e251478cd747e16,1,37.37
390195bb021426def386c8ecdc753ab0,1,63.42
3902c3ceae6fd5eb42741d8ea50cd0c1,1,97.23
3902d933b5018c132ea3fb1db8d8762e,1,235.79
39045d6060998a076974587a93d62b14,1,61.52
3904ae5c54ba03760cdce20cf5f6b9f5,1,43.0
3904ba9aac7b2e3f7de89443f67ef2fb,1,108.59
3905e45f0ad04281158670ed69a01662,1,271.31
3906fa15ec054091d71e1ab2d6fdb3ee,1,88.74
390737ff44f32b4b03dc589ed323debd,1,97.79
3907d7c4513f0a3687e30d5106813a01,1,66.33
3908618aced0fee488ae029c752415f0,1,176.33
3908f5f8c889e6903a48e309535ec85e,1,399.59
3909643728e469c11fe39b47013e93e9,1,40.32
39096b4b196ce38f143c4ff8b6e060d6,1,62.78
390998295b49e0086703894e31d9e512,1,133.48
390c2d63ab072df8eca0658f3b9a9f3e,1,86.83
390d6b4ec75d23f0b453e3b7374db5df,1,63.23
390da73b40bba470d3cf2eaa1870a962,1,37.88
390de7a8ca8084f7cfe547e3e96ed45f,1,315.84
390f2e0fd81bd989f2796daaece90704,1,26.84
39107f08b7d90d53c4b81a91befb0619,1,69.13
3910c33668214cdc86cbb373ef2d75b0,1,26.77
39112321f0b9ef449dc16da22cc36074,1,134.57
39119bb2242505507abf7a9d42f89401,1,40.09
3911e9adb85bd0a22a4fa417087ce84f,1,53.6
391443adfdb0197fcaacf243c86f5ca7,1,216.16
39144fb38c7c1813255d6b2a8bbc4d3c,1,143.32
39158ecf3ff6201bdab0f2bed9f00149,1,87.32
39159308231d229f2fec5131e6667329,1,73.17
3916988227a640a3c0a13ca4c6aeec4c,1,110.2
3917cd13f3dd7d8b6124ce56f00e88ae,1,134.99
39183ddffd0caeebdcd53dcfd486e000,1,217.01
39185bd4718b6a5459a822c7698891cb,1,63.22
3918845c74432dcada4d2f437df6db3c,1,482.71
391896deec196c10c6829f9f4e4ce719,1,181.51
39191326614629fe426ee7f7a8d6e308,1,34.09
3919e68e67f1f09742535d65295914c5,1,95.25
391a099850a406987b6f3019c0d98116,1,104.3
391ae4950689e958f7aa9de8b97f5908,1,280.86
391baa351044046801590fb340cdc2d2,1,264.38
391d2acf2981defd7dd6eb8d1f66aa36,1,62.17
391e5723fbe91b2ed053106d5c3dd6fe,1,62.01
391ea9f08646bb9c99de7a3b24eb8641,1,1038.34
391fa205bfed5897353ba3f0814c1d1f,1,69.16
3920e62a14350104e67c0b4222cb8e26,1,114.18
3921e420e5646a7e636ac3c2b6334136,1,511.18
392255645b4374138db8341ef76a8de7,1,57.27
3922d6a8ed0273142c88d1d9fa62f3ad,1,713.65
3922e40a232b96383899bb8b6f1112fb,1,177.26
3922f167f794a4db302660d54e0f80df,1,39.48
392314d2b068f092035c990ef07625d4,1,172.97
3923af2f4604d8f1df2d24eb23b9175d,1,60.74
3923d75ad6b037d2ffa205f54a1fa392,1,87.71
39256804b05cde32ac8f5ed003645f6b,1,397.04
392569e210fa974c457c69cfdb400d1e,1,108.32
3925d8a5f225de2b3e2d791e3a547748,1,94.3
39261fec306b283a5bced88361e4693d,1,19.75
3926adbfbecd9bc9746045fa0fd01519,1,219.17
3926b3687da46e8225d5120e6b086ad8,1,41.11
3926f22b694788137fdaa35bee5992d8,1,46.78
3926fa22f9c8f52e376682d14bdb0f30,1,174.86
3928d28e61c87c25d0d81dd65e7303f3,1,258.0
392961e68205a2121f9b36f8116aa980,1,122.37
392a865dcdc7870d3796cb245d0d4718,1,40.22
392b39f0a805298df22f55b3670c6187,1,813.41
392b4f32e211df4eff756c32762a95f0,1,94.71
392b6d3ffab5331028e208c67f87e8fb,1,93.77
392c57b495fda16c57f193f52a612cae,1,44.0
392ce97e67ef1251a2edd3b9f6aa4c32,1,66.29
392d4bf53b610ed3764b9fdd6a3bd63d,1,181.6
392d8e8daaf2280f75196bcd79728099,1,55.24
392e554526b6f08326db4fd0c99feae4,1,73.66
392e56f99219f4f378b8ef5ac613621f,1,59.95
39302f15abb7e40328b03be978884590,1,46.39
393065f3ab9b5035e44a22f046858132,1,72.9
3931381dcf232cb7ac292790102be496,1,37.29
39317384036c62ecfeda841cacc9b2d5,1,71.07
3931a3c681fbb40ece9c1a9811c3a32c,1,16.96
39321fee4780214055b7f625d3254dc8,1,54.99
39330c89e6e537b6e6698d805576e36b,1,159.62
393337d78fbbb29b0418db20ac54bae8,1,56.13
39337a7244f5d29aac81142dd6dd384b,1,98.67
3933c4433fb20dd22767844f7b3106f8,1,133.51
393465ffb9011b6c69b7364328fd9044,1,171.82
39351277fa612e0c7ac8077f7ac038d3,1,68.87
393575d48a375f4a8d356042491d0da8,1,283.0
3935a46119fd8d69b602e645cedca908,1,299.6
3935e0525a5b33ca987c4b6b54d7ab8b,1,828.22
3936365b0df3a48f46163861eaa23db4,1,172.69
39367b00f36991646d44d945443a980f,1,42.77
3936a4ba8bf001770c912e8cac8fe8e7,1,66.68
3936d43a9f6abb98e86943c6c7e5de2b,1,144.28
39378689a58075dd0304d79ee3ae0cfd,1,86.15
3937d71d6a2dbee45023eac5b3970f98,1,128.6
393810522bb0c8b9f4d64845cba11e7c,1,596.27
3939af43f9b4a4f2342dee7dadf4c1a6,1,55.46
393aae05549738ac7aaf9eea48768622,1,55.37
393c4212a4f6955961daf9fdece23deb,1,130.52
393c8cdefcf9178ccc70becfb90c8239,1,32.09
393c8e557940bae425ca66ee5a803291,1,58.79
393d13b528d6ac270b1cff9aae09721e,1,73.34
393d64cafa977bd5aeeb4724bdf29d03,1,425.04
393df32d466d4952412196461ac05d52,1,1963.14
393e5c8146554179c1b5fdc1b68c8d85,1,127.41
39416978729e589e3483e49937aab4e3,1,502.14
394264ffea0735e712823a6b5a55beaa,1,65.43
3943406d45d8c9bf7ee11a4cec5c9102,1,46.75
39438ed667ddf6622e024e390bd85c73,1,88.2
3943ab310b409df9d58ab083922f6382,1,178.81
3944b82e37ee5e185759759a68c555a6,1,172.84
3944f41fac367b589b94741981b484d5,1,128.0
3945200271ed545ce4ece4760c26bbd5,1,254.96
39460044c9b69c9585a64fd8f28f5904,1,144.19
3946163f3eb34032e2d75ff2b885fb98,1,358.28
394653a10cab83cad40d7e2713f3ab89,1,121.9
394683dab19e214dafc244669dcc96c3,1,28.41
3946e462dbdea5c684aa376441820496,1,32.38
39479cb9e2ecd631478cf2f4436c21df,1,213.9
3947a361301f2ff0f3223159a0f2701c,1,220.86
394945268bfc8ff9a28bec1a4f56adda,1,120.67
3949590bb28376fcf2b77f181e76b765,1,89.48
3949c25056847b9a7575038115169dbe,1,47.77
3949edfef86218762911d9a16c513011,1,142.45
394a21d5633737086ebc2fef3686bc2a,1,56.78
394a520dc01e2dbf992d1bab7ab6d95e,1,160.77
394aa31d7966641cee136ab7ff32ed45,1,137.99
394b045eaa57c5395a95bb541807222c,1,50.75
394b29bca113f3cef535dbc08949043b,1,53.1
394b3bfe7e36b848711599df7cd35c94,1,45.239999999999995
394b4a9c7bdcf6237035a7b88814dfbb,1,75.85
394c35ecce8f2fc1cd69d1eef55659db,1,101.13
394c4558e06b0c9e8d6673e0d1c75d62,1,43.86
394c4be8d4a26fd3668aa47dbf088891,1,82.73
394c6447e3d17c78ecd127f7734463a3,1,65.18
394c66f853de6f122620585a7b14bb91,1,183.98
394e25e597831b2eecbaccbf553efc0b,1,152.48
394e76e6142e712aba5f104757d90984,1,42.87
395069eda70baf27cf1253f86abfc22b,1,38.2
3950e328dbdb596aeb142021124a6d77,1,131.76
395109240d37ac26c624df336fb780c9,1,104.28
39516e62a628430ac4b0f96a8df20dad,1,133.7
3951726c606aecacde87770d968bfcbf,1,85.54
39523c1ff374843be2ac90cae00e8e04,1,205.16
39532dc2af2baa5bd9140a31c5c66e98,1,76.14
3955e9bd50f72fbd4168cae28cbe8a28,1,77.57
3956d1e55818b7dc872d5a1de09e4ddc,1,27.68
3957cd0afb5bb497ebba4cc825703737,1,71.27
3957e7df30a6c6bf14d43a6682f1dcbd,1,74.03
395806f68e98a2dfa5a4929a243fb666,1,158.88
39585f08d13377e50fde35467984e6eb,1,122.17
39592999581de2960ceaab403add3205,1,77.57
39594b7114e70f980097f1c4a4f01688,1,55.0
395a74da4bd6d41e8867f99a608557e3,1,32.38
395bcba8cc4642f15f4508da8c8ea0dd,1,42.86
395bd5caae43625482932bc5d721e0b4,1,64.05
395c44bf285c05b0139dc04884c393e9,1,45.95
395ce4e9b5ad9165113d5321fcb7a864,1,285.36
395dcb266e4b2dd47562e938d8495a88,1,160.65
395eee18a2ada8f9ec21db739527776b,1,90.34
396092ad2cd63fcdcc4beebcce77460e,1,73.58
3960b54ae7f5ec5965a08bf94efc2411,1,215.47
396155add48b67c364d17f5c16625e13,1,31.38
396220c43c7d3f04160a645b3dec5f92,1,258.25
39623b729aa1b91a230f0390b610271d,1,72.1
39627b5018f045c6237bd64635234d65,1,27.46
396327c2beeede33bdfc47d59e31cbcd,1,229.5
396465e3756fb18143009cbe0b8cb558,1,159.27
3965165ab8b8cf34df2fb0a088492e5c,1,62.11
396573e1df49285167b26331d72e7f96,1,50.34
39660be50b511acaa1d93b9ecca96ff9,1,465.02
3966c9281e8635cdcd8a77df973b7b35,1,150.91
3966d538af8357574982ae2285464498,1,114.27
3967b6091174afa2c3937592751e7de0,1,67.36
396807fcc35170166ffb388d364fd486,1,96.13
39684b5ab3bb61a36e8b8df9ddbc8fdc,1,856.13
396a7bd5d07dd9a55593b1eef5eb4fea,1,274.88
396a8539f119f80d6df1065a04cf6595,1,251.28
396b5a4c38066395a3f1fbb86f2cac80,1,113.05
396cf1a900c41fe4d63c5129d71ee407,1,44.67
396e0fb767c26fbfbb494aa0e2a34878,1,30.38
396e166b4e65309db46b7c9945c89a33,1,75.73
396e24b18e1e98d8e72f4f7dd7cde83e,1,136.37
396f0d7e58d965bbf8dc3d6c451b6ac9,1,649.82
396f15716ae94de342e646bbe8fb8182,1,57.1
396f796f89ba2ca820ca123faca256de,1,189.35
397010ff25567bfea9f77fb921c4d90f,1,117.9
39702d83f58fe221606aed9ea67ba5af,1,123.89
39711aab0716dbffa7363e6d390e4544,1,73.34
3971ac136496b4368c1431bb5bce0929,1,378.91
397255ad5ddf03049261ac70cf139647,1,83.65
3972e71685615c37216988d30a24d4f3,1,182.76
39747a75c12f4c803a205a1625fdf7ef,1,38.29
3974a6bc5940a75b412517171f7b3255,1,55.79
397562f2f757aff9899caac6d66a05f5,1,98.44
3975ac6ad466b998b9ed73750192cbbc,1,171.83
397615a43d68e23b03dd85c623b88703,1,80.11
3976ebc60f76b8b22e5ac55a9f222ce9,1,75.65
397763187b4a29697d71cacaecef05d8,1,148.32
397814084ac415a056853092f220a4a8,1,176.23
397860a986b2ba52addbf1178aa4e378,1,49.45
3978b77bddb2776390f38dfa186891d3,1,47.58
3978ee377ac60d71cf524dd470686e26,1,359.13
397923ee893a17a79703c3d8cff22911,1,436.49
39794556d9bcdf7549001fc3ec56e28e,1,136.8
39794761aa663d624636cdc242f1950f,1,98.67999999999999
39794e843253693e05251852876efc86,1,105.32
3979d252e012e7b031ec6644b59eb9c1,1,71.67
397ac98a256dd1f8a04716af140f3836,1,55.37
397adec2fef33872b88f158c0317d5bc,1,52.38
397b7d549b23ff5b44b642b19a8f4a07,1,187.96
397cbe809e45d41179dcdd64966e4747,1,123.12
397cee5da1a7fdfbbf0c6164d591246c,1,89.17
397e69077924b1f68ed2b06c2240afe2,1,177.49
397f66d3001437d1499712eb4e2c8583,1,62.15
398058a183d74d961177b370d76e443f,1,126.64
3980a868afa7d58191daf692ed61deaf,1,114.44
3981247b0b432d04428f64339707c563,1,104.68
39819e3fdcb2e08c22f19310ea98a136,1,59.87
398231295b265721a9760933623bf01c,1,55.09
3982c2958292950bf13e6df79c25aa3f,1,62.48
39832b7591488af7a514a950832038be,1,569.51
3983e95b66d4931b8cc086d74b2377e4,1,26.87
3984ffbe9e8f2a24ecf719952d27bf08,1,166.48
39851c46815f49fafb7bc26ed6bf513d,1,72.35
3985d677d82341e381758018d936ef49,1,146.43
39860c1476da3e80b10d2af02d2e1a7b,1,30.27
398634ab2ca4bee203cd25ea737a49a8,1,118.35
39865f54242cf5fe00117ec8a775f98d,1,43.05
398899392bf588aac4d8668ae3dca492,1,61.4
398999978297b981626b0f4524a66dfe,1,157.79
398a5ae2013a70dabf55ad8d8044266d,1,344.84
398cdeaf241e3ab97c45cfc7471edc4f,1,34.0
398d2b6902f0fee49283542ace401aa0,1,50.61
398d40045df6bd85c62cc47e4f5715d2,1,138.92
398ddc24c8d53e2854a97f79965ba8f4,1,77.55
398f43880fe5d5fe1207be6e220a2f47,1,74.59
398fbef879bc1849c22a1355c2c9fab8,1,60.0
398feac9dc3771f978377f0bfeedd600,1,32.78
3990c719162bfe51e676622d4ec98569,1,72.35
3990e05f8ede91d4ed641781605ac253,1,86.46
3991580304cafd33a90e2d58755279bd,1,85.23
399178f4096fc06d8539ca9b877f7c15,1,54.230000000000004
399300efe0d7bc0f14370aaf179d0d93,1,267.51
3993b749a25c4197dbdc8d1480547960,1,130.33
399418247cd6a83c103fb7025b68405d,1,106.16
3994260fb8f75599fce4b654e1b2cb53,1,212.03
39944720ced378393477c968a26e0402,1,173.09
39956277e1326a1d59862db252e5c257,1,96.96
39956a419d1d92294fa20b02d3ba8664,1,203.3
3995b998f83c97b26bb5f364be184a34,1,180.3
39968567a8df09da844200af88be6d72,1,94.31
3996e5a92621e3e3261b0b4fe47734a1,1,120.37
39971a351f2ce2a0fea4be0373b807a3,1,132.95
3998a0d02d68754d86e5b95e2ba4add9,1,46.85
3999c492cf5ba2461d5da388dbb28aa1,1,33.13
3999dd9f3c72e5c982a3912820741d92,1,68.18
399c1245c703ee686c105e1e6349038b,1,124.7
399c61a267a438e9b87d0e3eb7d322c7,1,811.46
399c6c81654067bed2b65f0265f1282b,1,203.96
399c706d8c2c93239ebf9f0287aad6c1,1,1797.73
399caeab35aff97623b1e8fc27bd55a8,1,107.85
399cb3db1d7a4c442e4833b5f57a4429,1,842.8
399cc941c7a8a325c3c3bd68f9aeeee9,1,1223.7
399d1e628c48b7c3b6389098be566cfd,1,163.06
399d9ae24a4f182cdae8cd53a644a958,1,229.24
399e90278e14b9e4e3fd8e094c2c7a26,1,103.86
399ea879d045ade57e0a91c195b73aba,1,614.4
399f1d244d4cd03e3687a5fc94c28604,1,127.69
399f770d21c854e81fde65dd3406b987,1,33.19
399fcee6a49ff7c128f5521018897a2d,1,350.63
39a0a78fa906f6ce2b95e348f186016b,1,31.38
39a23021e4ee2efd04ea8decaff7b328,1,390.32
39a2dc3d0040d4fe058e9578715ff9e9,1,156.14
39a31f3ad15691f349f86fb79840b223,1,137.07
39a39e48377dcabb11e2915a225e13d0,1,118.72
39a3a09af913e6f029e2d845fa0110b7,1,52.78
39a3f99c51f59150cbd4d1dfb52603cb,1,52.53
39a5f9a6741051a2b753e8e279ad0bae,1,52.34
39a6ee9489fe63680ad9b1fc3b2fb332,1,106.25
39a7c80a979c7dd2a212d30f216d9a87,1,82.14
39a881b751230fd0f534927e684a950f,1,37.77
39a8aef76e81e6c890bcb2350bfdb6c8,1,156.63
39a8e21334badc81ec828f7d42f4ad54,1,75.58
39aa13ed3149df725690f2c998b9a85e,1,88.9
39aa3bc114b6574df1c7fee96f24199e,1,146.09
39abd214c91bf2bf94440cb6a27e6ecb,1,240.75
39ac568a85d60b4ad618f2bb703fa7ac,1,256.35
39ace54f823a45d4ba2cd3a676c9fe47,1,69.45
39ad34e24c3890ee0c10160c95bc817b,1,123.47
39affb22b0414feee0d2d41c3434b9eb,1,106.35
39b0a374b8bbb7f162a55a042a3c2f50,1,73.2
39b0cdba89a7af6e2fbd09107e21a69a,1,132.13
39b1241d7cd3540455201a5a0bc79936,1,968.93
39b13247a091cc900da65124ac9e3ec6,1,284.38
39b51dbcbd569ae76c53c51b8d806070,1,137.2
39b59b462888c0b541d1550612718ea0,1,93.3
39b63c587a67ad257832378a0c2d14ff,1,193.71
39b67859bac381141ef9b5ea717666b0,1,71.29
39b7aa490a7fe0a3b97c53221bcc7367,1,108.51
39b7ba7f041b8f4db4cac87e9b31a838,1,45.0
39b8943d34e2abdf1d9a7433b6342fa6,1,36.13
39b95a2690bce9433140be3c4cdcce38,1,116.85
39b99beee67aed8ae9553366b6f79de5,1,124.85
39b9f5510478f23f62857e3de980ff77,1,286.59
39baadc8a03599bc0b1463d5e5e5f4e1,1,39.62
39bb2424304a318278cf4516500c657c,1,73.34
39bb94af240cb108d95e5d33836c21bd,1,54.51
39bbb4f1b13debf6e93d4a8dd51974aa,1,343.54
39bca3007293ab6992e74006abc9b462,1,264.24
39bd0c72a4f0228e5add65a911458495,1,74.07
39bd1228ee8140590ac3aca26f2dfe00,1,85.08
39bd538ed7bcae4b7823d8083c413c77,1,18.59
39bd8e55db1538f5b3c2e9c53a437fd8,1,126.43
39bdbfd5e90abd1b76dc52b52ffc3025,1,49.02
39be9617ad2eb9e08065ef43a4e3bfbf,1,61.0
39bebc8f7773085fe2d0e190058b444b,1,356.12
39bf238fc743eb92bdd3525dd72f4126,1,125.61
39c01c306f74fd8357250244fcbe02bf,1,48.05
39c082628d716c7e5d595b2c28ba81ea,1,59.25
39c0ecfcc976cd2085fc8733a339c498,1,64.0
39c1a7d9f3e2bd45e1b0ca9ce33cfb8e,1,97.8
39c2bfd1f126f175ebb6e37c7069b522,1,97.44
39c2caab4766cb59747988222842b0b3,1,157.52
39c3f481e938b5d378f444f0bbda5a36,1,609.24
39c4545c05884339f82340bd79a8a679,1,175.98
39c468ec6052be3b96937214c733fb20,1,72.14
39c480182a451e2c8dde999297ec5c8e,1,50.38
39c4a14e8828e782b82be2823738ecb3,1,122.76
39c5aed6f78b3c1700a36b13734327a4,1,68.18
39c66c4d32b72e53ede5d7da77c72e57,1,125.2
39c74e07d34944b5be0c87dc592e9882,1,113.94
39c78b59a22ac0b7f549a510f6df72fa,1,45.22
39c7cefe1084962c1eee5d5697761e5c,1,93.49
39c97375f33b48f0e40142121854d6ec,1,473.95
39c9dc82d5f60eb1ee8bc4fe4aa29dc6,1,51.63
39ca314818a8fcf7275bdd62444be657,1,81.96
39ca60b69b27e7490c2b5ca631644269,1,93.87
39cdc05badbe44c2619d8f25dfce3632,1,187.08
39ce17aaf75f3947b94a0eedb243fd93,1,116.8
39ce40c5b233c8f232fd274a8bff6089,1,440.71
39cfe3e2499905dd7c486c1629c55f6a,1,228.38
39d06b1f324058984a562362a55f9b1f,1,59.03
39d13b38b74fcc2a49485770142c3769,1,29.33
39d1512df4e550ecfc2be164e7524a32,1,415.52
39d1b3f6e70944054f15906756f6f6c9,1,138.0
39d259d726ade44a7e8f52bee95b3726,1,99.22
39d3d4b442a8f280d85cf9929e286a5e,1,83.32
39d4d0661ae8b1a254691fae96fb0147,1,87.27
39d546b787598d01eb255ee2ce0c60c7,1,130.13
39d556e9b4d5082c7dce489e24aa7163,1,147.0
39d5be86f1b2c886e37fde07eaffd537,1,138.52
39d5f491d314a5e26d16cf74581bff02,1,74.49
39d61eaa46637e677dd1eea3f732150f,1,406.48
39d6658037b1b5a07d0a24d423f0bd19,1,3602.47
39d6f551f9775483b5c99874ae5dfce0,1,30.62
39d7c7a5e9c2172c16234017faf854ba,1,767.84
39d7cb23edd7b7bae9e6e24e202d52cc,1,90.78
39d83180f85dee8f5a5ac4d58a8f4880,1,514.92
39d88d9deb2cbd4dac8469627360099f,1,132.04
39da6c5a8205b9d89895c6ce353153b4,1,88.71
39da874a859b9e6124e1b121131937a1,1,86.99
39daea6250bbdfeccb17472c1592ff9d,1,619.86
39db8e59edb882c1518ef5624f4caf12,1,93.86
39dc149fdb93549f7445ba0f18056f99,1,101.85
39dc4ea368095398e5290e9370822169,1,54.79
39dc7d2e2958197d4b40fd11fb78171c,1,221.05
39de0d11bb661ebb0dfa0067edd5292c,1,778.05
39dea79a06151bc11ae1cbad542257fa,1,36.04
39df07b7dfdde505726e222f8c91d867,1,48.21
39df6b104a8835de07f1cdc4b62312c1,1,55.09
39e2660b6789a449d35bd48bc54999dd,1,148.13
39e4013ce7f84e30b415075f87f5240f,1,79.52
39e44559447816aa2ed1cb44ca0aae95,1,88.58
39e52e1fc6a7010d5955e2ad06340510,1,189.7
39e5a4b3673465ec8051c92c00ae0b2e,1,160.89
39e5fadcd944a8fdf11b3654e7413d0e,1,65.09
39e6184f77cdeb15df7725f992dab34e,1,132.69
39e6b74713781e450f50760ba14e2bd7,1,113.62
39e6eb3d7b6113d9a44bed5583ec3860,1,50.27
39e73876ccb56f80d2ae60b888dea740,1,164.28
39e783e9b865e06b09aba599d5999411,1,199.13
39e80f37ce682233db7e2474fcdcdcdd,1,88.83
39e8c8fb7bc8e9593e8dae4112fc1d3d,1,68.75
39e94a0d2fb045f0489dd7aa5e2b4533,1,129.0
39e96546821aeddc8e6a2ccacd765d4d,1,130.01
39ea5fecfa8dd33f8dc7abb45fb29d82,1,33.16
39eb26e58bcb1c8c7775e8eb056bdcf7,1,122.46
39eb560326ffa3e1dea86ec24683e44d,1,73.76
39ec404a2e815f1d1a700c3df2aba180,1,110.2
39ecef3d8a542ee6b91e7bfd7e9a6b87,1,105.39
39ed53d31627390f1a8fa1470cef1b5f,1,56.45
39eda8beee70b851aa9ba9040fb44615,1,63.41
39edf0ac747c7864c5883f9172060c31,1,45.22
39ee77e2aa7297977cbd1cbc12c912b1,1,96.52
39ee7d31641c3f04b65dc46f462ffabc,1,157.81
39eed57393ecf1f7fd09caea717a442f,1,70.42
39efaf3a07f73a8ffe04a44f61c27fd8,1,39.92
39f008f05281376690e251346106e6e8,1,37.77
39f021a5b9c2d0ee4533c4e62c702a3d,1,141.28
39f117fe86a62f63d38a487af97fb68c,1,188.29
39f165573c5cc30c87842ab706dd1f72,1,76.17
39f19a26208db7920bc39686dac40970,1,177.44
39f1cf2887c445a68f47797f05872f38,1,29.95
39f1e972486294ade1fafd1c21948ea1,1,220.19
39f307e088da26dc5257b7d459d604d1,1,69.9
39f3cc584d0f9352ad69561b60cc89de,1,88.69
39f4205ae1789fd59b6ce79e2cd7c381,1,50.86
39f428f30447ac7ffb5cb23c0d944ade,1,81.12
39f51cf31b3d2266b99005da1b5d5b79,1,75.93
39f6de22ea9494079cac9d968471882e,1,371.18
39f707c5c87d5f8c8e4a26ce95292a81,1,58.62
39f7d3a1d4a68b875b9e90b1cd071d4e,1,260.34
39f7d57021887ffed8775b92df685caf,1,28.2
39f944145e00598d075faec0bb1f447a,1,177.36
39f9e21e8234a66d314563df3c08e29e,1,135.0
39fa7824ffb1f851a35059b1329d3d6d,1,1426.58
39fb220371a5742eab98e04499ef5fb7,1,84.84
39fb39b2e59f364342c89aedf36ade9e,1,22.0
39fc11c8d5b35f317879b697e7d9dcfa,1,317.76
39fca5d473f90b6a8b4cd39f5834202a,1,62.01
39fd098f1a76afc1079eeb62ee924bef,1,78.09
39fd4cc03757a754e9b64b20a8aef217,1,548.13
39fd6902b13057fe821308a61629dc42,1,69.44
39fd6d063a9335b98a5045cada7081dc,1,147.01
39fe84e2145530fc79019017a9eb1db9,1,152.43
39ffed8392965349ae13109de7848397,1,228.14
3a011cc7716b214b68664fa2a3283d79,1,276.99
3a016e989132441719e7daa7970643ba,1,70.27
3a017955f82b5bf61bb51aec865a01ca,1,126.67
3a03bf7cb204cf7573e6e88b6ff92c1e,1,86.81
3a03d0a8709a3334991e4d5b416174d3,1,83.41
3a041fd812c047a3a123e566cac018ff,1,64.63
3a04eb9c6f03e8bff298d4172dc8ae5f,1,161.86
3a054aa178999e64e016747463e87796,1,187.86
3a0557c5236d866291795f7a4ee3c2c7,1,52.69
3a05feb5eaa782c7558fd51a2ad9c4f8,1,42.68
3a06088ff3ab85c7f1912347708c035a,1,82.73
3a06200fd3d32a1e27587352f34c37d9,1,111.56
3a0630ca3cabd7ede33edb0b6ddb8239,1,107.96
3a063237a69f5b645b11e74383f48c8e,1,221.78
3a0a5fd64eaf4a5c0e60300434ec496e,1,44.31
3a0b54115011302ba73d357d8fb9bf8f,1,75.25
3a0bd5d8e3cf00a7202f2d20193b190d,1,104.37
3a0c8119f309fd45eba9438633c4bb90,1,180.9
3a0ca1b758cee704da2237c7108310f7,1,37.79
3a0cc7c9af6abf8868dad5a1de4a16e1,1,34.0
3a0cd0ac0e59287c5818e5dc9058041d,1,317.85
3a0d9464f949d26dc04a2d4a13e1aac2,1,43.28
3a0e5c031b789b7c3e91532c851edaf3,1,297.84
3a0eb9e1b206d86984425581cc2e6f58,1,57.82
3a0ecfe52b994b2589fb52ced98d8166,1,124.52
3a0f38c8ea7937e02d01faccb3785878,1,51.16
3a0fcae5af99cf4253c74d5ace0eb30f,1,296.71
3a10098612081948d4a63eeec65cb627,1,30.0
3a10423d6e0b168ef5611d79d3639ccd,1,66.67
3a10ca9fdb3b43cecc4b8e24f9759e20,1,58.37
3a116aae86b766a271a6a389bc5eb3c1,1,204.07
3a11b365f9dc63f1bb29092b36b9add1,1,99.33
3a11da5254e67ef5ac37fd13c72126ec,1,67.94
3a12a70a52ee98474564a58fae43b4d1,1,36.22
3a1312f3b271aa1bb0c95afc4e1c7144,1,97.16
3a1325eb0f3275e1e22b30c47a852633,1,86.58
3a13bb744feb2f88f27a735cd0adb3c3,1,123.52
3a1500cbb61e14b125c201baaae5afa7,1,793.09
3a15794cd2a69bc6d8f57b3c6ab67610,1,81.92
3a161bae49880d0ddb3a1e151496d90b,1,46.13
3a167c7791d7780df7ebe9843dd1dd3c,1,236.54
3a16dccb1c97f2ce9f9272fab067d967,1,212.36
3a17d2a2e4f6704f17a04491bbb5c352,1,67.6
3a1a43b64b07a4252f466e05381a74f5,1,65.93
3a1a556195f1b6b85df1bf9aa4ba3d88,1,112.7
3a1adea21ea40d4f30807a9b3e4f7043,1,57.09
3a1b126079501851f2fabfa5ea63d48b,1,103.83
3a1b59ada3b17dd1f3efe3ec95fc9a29,1,121.87
3a1b9fe3e0d0d7541f37438799c97571,1,1237.81
3a1bc624929fafebe9d31bbdec04deb2,1,119.84
3a1dda1ede23d7e71753e80d7f22c2c4,1,52.38
3a1e5902bb274b86dd980f371e207651,1,1344.82
3a1eff19ccfe0ad069ea6ae159b10442,1,97.81
3a2063712a4f5ffea67032e2bc49ca64,1,546.78
3a20ca43c1d668ed330330e1e84af91c,1,115.84
3a214c7413071d2247bbdcc535d5bd10,1,179.22
3a2165661e60e1228dcf99a3e2b3bd78,1,186.95
3a23363a9c6e53ea44cacd5fe028aed8,1,116.64
3a236a7bec957eb557d66d11c1ac216e,1,96.14
3a2406d64f403959b195e75ca8796bd4,1,72.94
3a244dad3b1bdb9cbe87b7572a55b654,1,101.73
3a246064ddae27a4682505668dadaaf3,1,92.31
3a25d5fa6ed987c3db36dfd46d303e0f,1,55.6
3a266077b40cc7a23f3a468602f642dd,1,113.4
3a27240363d85547bdbec2d23b0b0ab3,1,120.45
3a274a842a177ac78b8c85127962aeba,1,120.87
3a27d6401473a9ff4ab309448702d4f3,1,295.0
3a28a125ae8571da188c2152082fabf5,1,117.36
3a294058a2a6f63b24d6c77dcd1573b9,1,90.05
3a2a60b086795748df36eb6d22d5cd93,1,68.13
3a2ac61c7ff1ebc42bc360b249e43d53,1,70.72
3a2af15ae9018db6233faf0b8080bffc,1,177.51
3a2af5f4c23dff0cf1ddb8fc10e2ca8b,1,94.39
3a2b4695ef4d00cd124b3e6f2bbcd212,1,78.28
